ROUTE_ID,TRIP_ID,TRIP_HEADSIGN,DIRECTION_ID,AGENCY_ID,ROUTE_SHORT_NAME,ROUTE_LONG_NAME,STOP_ID,STOP_SEQUENCE,STOP_HEADSIGN,SHAPE_DIST_TRAVELED,STOP_NAME,STOP_LAT,STOP_LON
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB007229,1, Harristown,0.0,"Grange, stop 7229",53.3300889307077,-6.45108278609524
60-13-b12-1,13242.1.60-13-b12-1.20.O,Harristown Bus Garage - Business Park Bus Terminus,0,978,13,,8230DB007229,93, Grange Castle IAWS,38481.93,"Grange, stop 7229",53.3300889307077,-6.45108278609524
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004617,2, Harristown,1096.06,"Pfizer Ireland, stop 4617",53.3266657523699,-6.43945187383431
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004555,3, Harristown,1282.17,"Grange Castle Park, stop 4555",53.3250293591832,-6.4394065107057
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB007714,4, Harristown,3124.51,"Cuisine de France, stop 7714",53.3221886579217,-6.45386078566319
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB003415,5, Harristown,7274.17,"Kilcarberry, stop 3415",53.3185414486384,-6.44501676829457
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB003416,6, Harristown,7515.51,"Kilcarberry Park, stop 3416",53.3181532731833,-6.44144356583209
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB003417,7, Harristown,7933.15,"Grange Castle GC, stop 3417",53.3183422521968,-6.4352826767201
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB003418,8, Harristown,8512.04,"Castlegrange Green, stop 3418",53.3200332113251,-6.42717525248251
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB003419,9, Harristown,8722.79,"Rath Gael Estate, stop 3419",53.3203785142742,-6.42405537920522
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002374,10, Harristown,9215.88,"St Cuthberts Road, stop 2374",53.3215211328941,-6.42278237827998
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002146,11, Harristown,9752.36,"Old Castle Drive, stop 2146",53.3240823081193,-6.4261556401621
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002147,12, Harristown,10069.5,"Kilmahuddrick Avenue, stop 2147",53.326846743382,-6.4251831448195
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002148,13, Harristown,10295.22,"Kilcronan Estate, stop 2148",53.3287932689761,-6.42421063893747
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002149,14, Harristown,10542.07,"Deansrath Grove, stop 2149",53.3295682613435,-6.42164475275836
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002150,15, Harristown,10887.53,"Melrose, stop 2150",53.3287300560698,-6.41672125864195
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002151,16, Harristown,11064.83,"Lindisfarne Drive, stop 2151",53.3286145216927,-6.41411320257253
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002152,17, Harristown,11370.54,"Bawnogue Road, stop 2152",53.3275109454562,-6.41155688142711
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002153,18, Harristown,11662.26,"Newlife Church, stop 2153",53.3249873857044,-6.41238622388415
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002154,19, Harristown,11891.03,"Lealand Drive, stop 2154",53.3234234312592,-6.41035767609538
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB006245,20, Harristown,12091.48,"Alpine Heights, stop 6245",53.322858012071,-6.40839718883208
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004671,21, Harristown,12586.8,"Fonthill Road, stop 4671",53.320154453835,-6.40584095288536
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004672,22, Harristown,13042.3,"St John's Estate, stop 4672",53.3175476725324,-6.40112004646139
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB003465,23, Harristown,13468.48,"Boot Road, stop 3465",53.3167666743766,-6.39583595179424
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004673,24, Harristown,13620.91,"Boot Road, stop 4673",53.3180971354725,-6.39518566062083
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002172,25, Harristown,13806.33,"Moyle Park College, stop 2172",53.3197268726684,-6.39473423823064
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB002159,26, Harristown,14303.31,"Clondalkin Garda Stn, stop 2159",53.3232207170879,-6.39388252941307
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004409,27, Harristown,14413.68,"Clondalkin Village, stop 4409",53.3223471943327,-6.39308971803543
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004550,28, Harristown,14833.58,"Watery Lane, stop 4550",53.3249165793841,-6.39033600808384
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB004551,29, Harristown,15471.56,"Woodford Walk, stop 4551",53.3264970336277,-6.38292027025667
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB001965,30, Harristown,15856.63,"Woodford Grove, stop 1965",53.3238683062497,-6.37929674981493
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB001966,31, Harristown,16340.28,"Woodford Hill, stop 1966",53.3205430553674,-6.37799675639534
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB007781,32, Harristown,16719.13,"Monastery Gate, stop 7781",53.3183570405228,-6.37587320582063
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB001975,33, Harristown,16969.32,"Mount Talbot, stop 1975",53.3179325030535,-6.37242207409399
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB001977,34, Harristown,17770.43,"Red Cow Hotel, stop 1977",53.3205468241669,-6.36183011161259
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB001978,35, Harristown,18110.81,"Robin Hood Ind Est, stop 1978",53.3221221536801,-6.3574315124014
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8230DB001980,36, Harristown,18739.28,"J F Kennedy Drive, stop 1980",53.3249258630463,-6.34957748889716
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001981,37, Harristown,19133.62,"Kylemore Luas, stop 1981",53.3264867532149,-6.34481822747154
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001982,38, Harristown,19495.41,"Kylemore Road Junc, stop 1982",53.3272299503099,-6.34202704890604
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB004406,39, Harristown,19748.75,"Carriglea Ind Est, stop 4406",53.3280888160763,-6.33851063578029
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001984,40, Harristown,20093.22,"Bluebell Luas, stop 1984",53.3294445318972,-6.33389372947135
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001985,41, Harristown,20597.83,"Blackhorse Luas, stop 1985",53.3329236566384,-6.32944879131455
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001986,42, Harristown,20905.6,"Tyrconnell Road, stop 1986",53.3353553796505,-6.32723649887246
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001987,43, Harristown,21039.98,"Oblates Church, stop 1987",53.3362899055545,-6.32593855473873
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001988,44, Harristown,21338.12,"Hampton Court, stop 1988",53.3382603815023,-6.32288800493356
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001989,45, Harristown,21684.13,"Emmet Road, stop 1989",53.3397064788474,-6.31898677046974
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001990,46, Harristown,21988.06,"Myra Cottages, stop 1990",53.340472781797,-6.3146915731395
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001992,47, Harristown,22362.06,"Inchicore Library, stop 1992",53.3406544981538,-6.30911277701973
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001993,48, Harristown,22651.16,"Old Kilmainham, stop 1993",53.3408536613947,-6.30477972664043
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001994,49, Harristown,23019.06,"Mount Brown, stop 1994",53.341423962847,-6.29938060050005
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001995,50, Harristown,23455.2,"Basin Street Lower, stop 1995",53.3426751859688,-6.29321822745691
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001996,51, Harristown,23784.41,"James Street, stop 1996",53.3435600718364,-6.28848195376398
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001997,52, Harristown,23982.54,"Thomas Street, stop 1997",53.3435710812152,-6.28549274156146
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001998,53, Harristown,24315.87,"Bridgefoot Street, stop 1998",53.3431396149005,-6.28049377213707
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001999,54, Harristown,24591.14,"Francis St Junction, stop 1999",53.3431192358332,-6.2765897013646
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB002001,55, Harristown,24786.92,"High Street, stop 2001",53.3433104732332,-6.27365330535549
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB002002,56, Harristown,25107.5,"Lord Edward Street, stop 2002",53.3437708065888,-6.26944439003136
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002002,62, Ringsend Road,21596.55,"Lord Edward Street, stop 2002",53.3437708065888,-6.26944439003136
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB001359,57, Harristown,25652.05,"College Green, stop 1359",53.3443994063637,-6.26136859043361
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000319,58, Harristown,25973.11,"Westmoreland Street, stop 319",53.3462744267355,-6.25927961394872
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000281,59, Harristown,26557.28,"O'Connell St Upper, stop 281",53.3513435349612,-6.26111600843156
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000007,60, Harristown,26943.69,"Parnell Square West, stop 7",53.3528409105808,-6.26457026121744
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000011,61, Harristown,27492.69,"St Joseph's Parade, stop 11",53.3568152335319,-6.26467919507521
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000014,62, Harristown,27720.75,"Dorset Street Lower, stop 14",53.3585312378782,-6.26277650570866
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000015,63, Harristown,27950.03,"Innisfallen Parade, stop 15",53.3602667075989,-6.26097804267247
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000017,64, Harristown,28305.62,"Drumcondra Rail Stn, stop 17",53.3630783243804,-6.25839928847829
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000018,65, Harristown,28656.66,"Dargle Road, stop 18",53.3658559259191,-6.2559568206783
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000019,66, Harristown,28814.06,"Botanic Avenue, stop 19",53.3672348759349,-6.25559994097697
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000021,67, Harristown,29141.36,"DCU St Patrick's, stop 21",53.3701011992972,-6.25431059904437
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB007602,68, Harristown,29316.04,"DCU St Patrick’s, stop 7602",53.3715535144783,-6.2534396446411
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000085,69, Harristown,29600.87,"Wellpark Avenue, stop 85",53.3739579526161,-6.25191342966416
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000086,70, Harristown,29889.54,"Home Farm FC, stop 86",53.3760502204615,-6.25116639066164
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000087,71, Harristown,30148.7,"Clare Road, stop 87",53.3767517255744,-6.25488028992455
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000088,72, Harristown,30345.08,"Walnut Rise, stop 88",53.3772872553016,-6.25769922864556
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB00089,73, Harristown,30616.93,"Lambay Road, stop 89",53.3780271155011,-6.26159214988754
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000027,74, Harristown,31027.32,"Ballymun Road, stop 27",53.3794389600131,-6.26658526125999
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000028,75, Harristown,31276.22,"Hampstead Avenue, stop 28",53.3815786376305,-6.26600227077734
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000029,76, Harristown,31488.61,"Albert College Park, stop 29",53.3834882529482,-6.26566910125412
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB004680,77, Harristown,31655.43,"DCU, stop 4680",53.3849664763564,-6.26533840628634
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000090,78, Harristown,31813.41,"Albert College Court, stop 90",53.3863855316762,-6.26526567275517
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000091,79, Harristown,32039.61,"Ballymun Road NS, stop 91",53.3884278896508,-6.26540814207678
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000092,80, Harristown,32204.41,"Ballymun Library, stop 92",53.3898373340536,-6.264674240361
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000093,81, Harristown,32483.36,"Gateway Avenue, stop 93",53.3923014677522,-6.26415297561009
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000094,82, Harristown,32898.99,"Civic Centre, stop 94",53.396034762414,-6.26437695995443
60-13-b12-1,13241.1.60-13-b12-1.21.I,Business Park Bus Terminus - Harristown Bus Garage,1,978,13,,8220DB000102,83, Harristown,33241.96,"Balbutcher Lane, stop 102",53.3977730701685,-6.26771985697008
